number_ of_syllables,number_of_pauses,rate_of_speech,articulation_rate,speaking_duration,original_duration,balance,f0_mean,f0_std,f0_median,f0_min,f0_max,f0_quantile25,f0_quan75,slug,streamUrl,type_id,type_name,socialTitle,recordedOn,language,presenterDisplayName,duration,canonicalUrl,viewedCount,tedcomPercentage,youtubePercentage,podcastsPercentage,tedappsPercentage,publishedAt,id,title
4333,403,3,5,910.3,1241.0,0.7,166.78,46.48,160.9,65,416,132,193,matthieu_ricard_the_habits_of_happiness,https://hls.ted.com/project_masters/1244/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The habits of happiness,2004-02-02,en,Matthieu Ricard,1240,https://www.ted.com/talks/matthieu_ricard_the_habits_of_happiness,10851216,0.544,0.278,0.026,0.152,2007-11-01T01:42:00Z,191,The habits of happiness
878,73,4,4,195.9,243.8,0.8,121.97,38.78,110.0,73,390,95,137,dennis_shasha_can_you_solve_the_temple_riddle,https://hls.ted.com/project_masters/4799/manifest.m3u8,3,TED-Ed Original,Can you solve the temple riddle?,2016-02-01,en,Dennis Shasha,243,https://www.ted.com/talks/dennis_shasha_can_you_solve_the_temple_riddle,10844437,0.003,0.997,0.0,0.0,2019-03-01T16:38:26Z,24301,Can you solve the temple riddle?
1246,1,4,4,288.7,292.1,1.0,122.31,47.82,99.4,70,400,94,134,daniel_m_abrams_why_are_some_people_left_handed,https://hls.ted.com/project_masters/4765/manifest.m3u8,3,TED-Ed Original,Why are some people left-handed?,2015-02-03,en,Daniel M. Abrams,292,https://www.ted.com/talks/daniel_m_abrams_why_are_some_people_left_handed,10818205,0.012,0.984,0.0,0.004,2019-04-01T18:36:31Z,24168,Why are some people left-handed?
2974,252,4,5,563.2,798.7,0.7,181.42,53.74,171.0,71,423,143,210,adam_grant_are_you_a_giver_or_a_taker,https://hls.ted.com/project_masters/2733/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,Are you a giver or a taker?,2016-11-15,en,Adam Grant,798,https://www.ted.com/talks/adam_grant_are_you_a_giver_or_a_taker,10669367,0.312,0.388,0.12,0.18,2017-01-03T15:37:47Z,2652,Are you a giver or a taker?
3396,371,3,4,757.3,1060.6,0.7,140.75,43.25,132.5,71,400,110,161,sir_ken_robinson_bring_on_the_learning_revolution,https://hls.ted.com/project_masters/1252/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Bring on the learning revolution!,2010-02-06,en,Sir Ken Robinson,1060,https://www.ted.com/talks/sir_ken_robinson_bring_on_the_learning_revolution,10661134,0.675,0.165,0.012,0.148,2010-05-24T09:06:00Z,865,Bring on the learning revolution!
871,41,4,4,216.9,237.7,0.9,136.54,39.34,130.1,74,408,108,156,james_spann_how_do_tornadoes_form,https://hls.ted.com/project_masters/8888/manifest.m3u8,3,TED-Ed Original,How do tornadoes form? ,2014-08-19,en,James Spann,237,https://www.ted.com/talks/james_spann_how_do_tornadoes_form,10389398,0.0,1.0,0.0,0.0,2024-05-10T18:02:17Z,24108,How do tornadoes form? 
1158,25,4,4,270.4,283.7,1.0,124.11,51.32,109.4,71,399,93,135,malachy_mchugh_how_stretching_actually_changes_your_muscles,https://hls.ted.com/project_masters/8332/manifest.m3u8,3,TED-Ed Original,How stretching actually changes your muscles,2023-03-30,en,Malachy McHugh,283,https://www.ted.com/talks/malachy_mchugh_how_stretching_actually_changes_your_muscles,10498135,0.015,0.976,0.0,0.009,2023-03-30T15:11:29Z,104174,How stretching actually changes your muscles
1530,145,2,4,418.1,686.1,0.6,130.3,43.82,120.8,77,398,108,137,raffaello_d_andrea_meet_the_dazzling_flying_machines_of_the_future,https://hls.ted.com/project_masters/2588/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Meet the dazzling flying machines of the future,2016-02-15,en,Raffaello D'Andrea,686,https://www.ted.com/talks/raffaello_d_andrea_meet_the_dazzling_flying_machines_of_the_future,10340193,0.068,0.844,0.038,0.05,2016-02-19T16:03:22Z,2440,Meet the dazzling flying machines of the future
2649,236,4,5,527.9,715.6,0.7,184.97,45.54,178.0,69,418,156,209,genevieve_von_petzinger_why_are_these_32_symbols_found_in_ancient_caves_all_over_europe,https://hls.ted.com/project_masters/3959/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Why are these 32 symbols found in ancient caves all over Europe?,2015-08-26,en,Genevieve von Petzinger,715,https://www.ted.com/talks/genevieve_von_petzinger_why_are_these_32_symbols_found_in_ancient_caves_all_over_europe,10351077,0.079,0.789,0.081,0.051,2015-11-20T16:31:46Z,2377,Why are these 32 symbols found in ancient caves all over Europe?
1073,130,3,4,243.0,326.3,0.7,123.52,35.18,114.4,71,357,99,138,ted_ed_why_you_procrastinate_even_when_it_feels_bad,https://hls.ted.com/project_masters/8161/manifest.m3u8,3,TED-Ed Original,Why you procrastinate even when it feels bad,2022-10-27,en,TED-Ed,326,https://www.ted.com/talks/ted_ed_why_you_procrastinate_even_when_it_feels_bad,10299653,0.043,0.931,0.0,0.026,2022-10-27T15:12:47Z,99425,Why you procrastinate even when it feels bad
3722,369,4,5,825.3,1027.3,0.8,135.85,37.62,127.6,68,409,112,149,jim_holt_why_does_the_universe_exist,https://hls.ted.com/project_masters/2314/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Why does the universe exist?,2014-03-13,en,Jim Holt,1027,https://www.ted.com/talks/jim_holt_why_does_the_universe_exist,10300592,0.086,0.799,0.062,0.053,2014-09-02T15:02:17Z,2072,Why does the universe exist?
974,57,4,4,225.2,260.4,0.9,196.32,45.78,193.3,74,396,164,224,eva_maria_geigl_the_history_of_the_world_according_to_cats,https://hls.ted.com/project_masters/4929/manifest.m3u8,3,TED-Ed Original,The history of the world according to cats,2019-01-03,en,Eva-Maria Geigl,260,https://www.ted.com/talks/eva_maria_geigl_the_history_of_the_world_according_to_cats,10214422,0.044,0.948,0.0,0.008,2019-01-03T20:48:13Z,30507,The history of the world according to cats
3042,235,3,4,729.4,901.1,0.8,205.14,51.52,200.0,72,420,171,237,arthur_benjamin_a_performance_of_mathemagic,https://hls.ted.com/project_masters/757/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"A performance of ""Mathemagic""",2005-02-02,en,Arthur Benjamin,901,https://www.ted.com/talks/arthur_benjamin_a_performance_of_mathemagic,10229499,0.699,0.221,0.003,0.077,2007-12-13T00:13:00Z,199,"A performance of ""Mathemagic"""
1025,2,4,4,270.9,272.6,1.0,167.03,76.59,143.3,72,404,116,190,theresa_a_yugar_history_s_worst_nun,https://hls.ted.com/project_masters/5604/manifest.m3u8,3,TED-Ed Original,"History's ""worst"" nun",2019-11-21,en,Theresa A. Yugar,272,https://www.ted.com/talks/theresa_a_yugar_history_s_worst_nun,10207880,0.01,0.987,0.0,0.003,2019-11-21T16:35:33Z,52813,"History's ""worst"" nun"
2130,246,3,5,451.3,645.0,0.7,239.89,53.58,232.4,72,424,202,273,luvvie_ajayi_jones_get_comfortable_with_being_uncomfortable,https://hls.ted.com/project_masters/3013/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Get comfortable with being uncomfortable,2017-11-01,en,Luvvie Ajayi Jones,644,https://www.ted.com/talks/luvvie_ajayi_jones_get_comfortable_with_being_uncomfortable,10213421,0.115,0.494,0.324,0.067,2017-12-01T15:59:18Z,4873,Get comfortable with being uncomfortable
4267,337,4,4,985.3,1181.5,0.8,125.47,41.26,113.2,70,398,94,146,mike_rowe_learning_from_dirty_jobs,https://hls.ted.com/project_masters/2139/manifest.m3u8?intro_master_id=9294,5,Best of Web,Learning from dirty jobs,2008-12-12,en,Mike Rowe,1181,https://www.ted.com/talks/mike_rowe_learning_from_dirty_jobs,10159575,0.164,0.813,0.005,0.018,2009-03-05T01:00:00Z,477,Learning from dirty jobs
1834,158,4,5,384.0,513.7,0.7,169.54,40.87,165.8,71,410,141,195,apollo_robbins_the_art_of_misdirection,https://hls.ted.com/project_masters/1811/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The art of misdirection,2013-06-12,en,Apollo Robbins,513,https://www.ted.com/talks/apollo_robbins_the_art_of_misdirection,34755759,0.134,0.825,0.009,0.032,2013-09-13T15:02:39Z,1821,The art of misdirection
2619,246,3,4,647.2,855.3,0.8,215.98,51.52,208.5,71,424,184,244,kelly_mcgonigal_how_to_make_stress_your_friend,https://hls.ted.com/project_masters/1126/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to make stress your friend,2013-06-11,en,Kelly McGonigal,855,https://www.ted.com/talks/kelly_mcgonigal_how_to_make_stress_your_friend,35369449,0.391,0.487,0.018,0.104,2013-09-04T14:59:43Z,1815,How to make stress your friend
1139,87,4,4,255.5,305.8,0.8,176.93,59.39,159.1,74,416,133,209,christina_greer_does_your_vote_count_the_electoral_college_explained,https://hls.ted.com/project_masters/4655/manifest.m3u8,3,TED-Ed Original,Does your vote count? The Electoral College explained,2012-11-01,en,Christina Greer,305,https://www.ted.com/talks/christina_greer_does_your_vote_count_the_electoral_college_explained,10142090,0.019,0.824,0.154,0.003,2019-01-02T15:10:35Z,23780,Does your vote count? The Electoral College explained
2649,41,5,6,472.4,513.4,0.9,157.5,60.47,148.1,62,417,108,186,sleepy_man_banjo_boys_bluegrass_virtuosity_from_new_jersey,https://hls.ted.com/project_masters/2085/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Bluegrass virtuosity from ... New Jersey?,2013-02-26,en,Sleepy Man Banjo Boys,513,https://www.ted.com/talks/sleepy_man_banjo_boys_bluegrass_virtuosity_from_new_jersey,10150644,0.094,0.851,0.016,0.039,2013-07-05T14:57:24Z,1782,Bluegrass virtuosity from ... New Jersey?
948,34,4,4,237.7,269.3,0.9,138.63,46.36,128.5,71,387,104,161,matthew_winkler_what_makes_a_hero,https://hls.ted.com/project_masters/4582/manifest.m3u8,3,TED-Ed Original,What makes a hero?,2012-12-04,en,Matthew Winkler,269,https://www.ted.com/talks/matthew_winkler_what_makes_a_hero,10091719,0.068,0.931,0.0,0.001,2017-09-07T15:39:51Z,2745,What makes a hero?
1618,204,3,4,377.4,503.2,0.7,146.65,43.73,140.4,69,417,112,171,ray_laurence_four_sisters_in_ancient_rome,https://hls.ted.com/project_masters/4707/manifest.m3u8,3,TED-Ed Original,Four sisters in Ancient Rome,2013-05-14,en,Ray Laurence,503,https://www.ted.com/talks/ray_laurence_four_sisters_in_ancient_rome,10133612,0.004,0.996,0.0,0.0,2019-04-05T19:47:59Z,23886,Four sisters in Ancient Rome
2499,404,3,5,506.9,868.1,0.6,237.74,51.84,234.0,71,423,201,270,ruth_chang_how_to_make_hard_choices,https://hls.ted.com/project_masters/2361/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to make hard choices,2014-05-15,en,Ruth Chang,867,https://www.ted.com/talks/ruth_chang_how_to_make_hard_choices,10078540,0.487,0.2,0.177,0.136,2014-06-18T15:00:39Z,2023,How to make hard choices
3495,425,3,5,774.8,1018.8,0.8,203.58,57.74,198.2,72,413,163,240,yuval_noah_harari_what_explains_the_rise_of_humans,https://hls.ted.com/project_masters/174/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,What explains the rise of humans?,2015-06-12,en,Yuval Noah Harari,1018,https://www.ted.com/talks/yuval_noah_harari_what_explains_the_rise_of_humans,10091644,0.177,0.484,0.246,0.093,2015-07-24T15:16:16Z,2307,What explains the rise of humans?
768,63,3,4,178.0,228.0,0.8,113.62,36.04,103.3,73,390,90,128,ganesh_pai_can_you_solve_the_passcode_riddle,https://hls.ted.com/project_masters/4816/manifest.m3u8,3,TED-Ed Original,Can you solve the passcode riddle?,2016-07-07,en,Ganesh Pai,227,https://www.ted.com/talks/ganesh_pai_can_you_solve_the_passcode_riddle,10061183,0.006,0.993,0.0,0.001,2019-02-15T17:41:38Z,24363,Can you solve the passcode riddle?
991,38,4,4,233.2,253.0,0.9,169.37,51.28,161.0,74,398,134,196,peta_greenfield_who_were_the_vestal_virgins_and_what_was_their_job,https://hls.ted.com/project_masters/4847/manifest.m3u8,3,TED-Ed Original,"Who were the Vestal Virgins, and what was their job?",2017-05-30,en,Peta Greenfield,252,https://www.ted.com/talks/peta_greenfield_who_were_the_vestal_virgins_and_what_was_their_job,10056020,0.006,0.993,0.0,0.001,2019-04-01T18:47:49Z,24486,"Who were the Vestal Virgins, and what was their job?"
1033,58,4,5,224.1,263.0,0.9,192.51,64.57,188.3,72,417,147,235,stephen_bax_the_world_s_most_mysterious_book,https://hls.ted.com/project_masters/4852/manifest.m3u8,3,TED-Ed Original,The world's most mysterious book,2017-05-25,en,Stephen Bax,262,https://www.ted.com/talks/stephen_bax_the_world_s_most_mysterious_book,10005240,0.006,0.993,0.0,0.001,2019-02-22T19:11:35Z,24485,The world's most mysterious book
989,73,4,4,220.7,263.7,0.8,115.12,31.63,104.3,75,385,93,128,natalya_st_clair_the_unexpected_math_behind_van_gogh_s_starry_night,https://hls.ted.com/project_masters/4588/manifest.m3u8,3,TED-Ed Original,"The unexpected math behind Van Gogh's ""Starry Night""",2014-10-30,en,Natalya St. Clair,263,https://www.ted.com/talks/natalya_st_clair_the_unexpected_math_behind_van_gogh_s_starry_night,9832632,0.036,0.96,0.0,0.004,2017-09-07T21:12:17Z,2750,"The unexpected math behind Van Gogh's ""Starry Night"""
3150,378,4,5,587.5,880.0,0.7,147.88,39.38,139.5,80,399,120,167,david_epstein_are_athletes_really_getting_faster_better_stronger,https://hls.ted.com/project_masters/891/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"Are athletes really getting faster, better, stronger?",2014-03-20,en,David Epstein,879,https://www.ted.com/talks/david_epstein_are_athletes_really_getting_faster_better_stronger,9830589,0.169,0.716,0.065,0.05,2014-04-29T14:59:23Z,1986,"Are athletes really getting faster, better, stronger?"
4161,338,4,5,910.8,1111.4,0.8,117.07,24.81,112.6,78,399,100,128,oliver_sacks_what_hallucination_reveals_about_our_minds,https://hls.ted.com/project_masters/1264/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,What hallucination reveals about our minds,2009-02-05,en,Oliver Sacks,1111,https://www.ted.com/talks/oliver_sacks_what_hallucination_reveals_about_our_minds,9819561,0.279,0.668,0.007,0.046,2009-09-17T01:00:00Z,637,What hallucination reveals about our minds
1056,74,4,4,249.2,290.2,0.9,110.84,34.99,98.1,73,397,89,124,murat_dalkilinc_why_sitting_is_bad_for_you,https://hls.ted.com/project_masters/4770/manifest.m3u8,3,TED-Ed Original,Why sitting is bad for you,2015-03-05,en,Murat Dalkilinç,290,https://www.ted.com/talks/murat_dalkilinc_why_sitting_is_bad_for_you,9793727,0.05,0.942,0.0,0.008,2019-02-15T17:38:52Z,24180,Why sitting is bad for you
1111,146,3,4,293.7,430.1,0.7,138.84,36.15,139.0,72,399,113,159,louie_schwartzberg_hidden_miracles_of_the_natural_world,https://hls.ted.com/project_masters/4074/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Hidden miracles of the natural world,2014-03-19,en,Louie Schwartzberg,430,https://www.ted.com/talks/louie_schwartzberg_hidden_miracles_of_the_natural_world,9809098,0.161,0.724,0.047,0.068,2014-04-09T14:53:25Z,1969,Hidden miracles of the natural world
2897,331,3,5,586.8,880.2,0.7,220.47,43.25,220.2,70,419,200,242,kate_bowler_everything_happens_for_a_reason_and_other_lies_i_ve_loved,https://hls.ted.com/project_masters/509/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"""Everything happens for a reason"" -- and other lies I've loved",2018-12-14,en,Kate Bowler,880,https://www.ted.com/talks/kate_bowler_everything_happens_for_a_reason_and_other_lies_i_ve_loved,9747860,0.085,0.621,0.224,0.07,2019-06-04T14:58:22Z,42424,"""Everything happens for a reason"" -- and other lies I've loved"
3938,392,4,5,789.8,1036.7,0.8,157.43,43.38,151.6,79,400,124,183,malcolm_gladwell_choice_happiness_and_spaghetti_sauce,https://hls.ted.com/project_masters/1976/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"Choice, happiness and spaghetti sauce",2004-02-26,en,Malcolm Gladwell,1036,https://www.ted.com/talks/malcolm_gladwell_choice_happiness_and_spaghetti_sauce,9791574,0.59,0.253,0.027,0.13,2006-09-19T00:11:00Z,20,"Choice, happiness and spaghetti sauce"
817,50,4,4,185.7,223.3,0.8,201.54,55.63,187.6,73,421,164,229,heba_shaheed_is_it_bad_to_hold_your_pee,https://hls.ted.com/project_masters/4819/manifest.m3u8,3,TED-Ed Original,Is it bad to hold your pee?,2016-10-10,en,Heba Shaheed,223,https://www.ted.com/talks/heba_shaheed_is_it_bad_to_hold_your_pee,9555100,0.015,0.983,0.0,0.002,2019-02-22T19:08:40Z,24396,Is it bad to hold your pee?
1150,89,4,5,244.3,304.7,0.8,200.65,40.49,197.8,74,400,176,222,judy_grisel_how_does_alcohol_make_you_drunk,https://hls.ted.com/project_masters/5620/manifest.m3u8,3,TED-Ed Original,How does alcohol make you drunk?,2020-04-09,en,Judy Grisel,304,https://www.ted.com/talks/judy_grisel_how_does_alcohol_make_you_drunk,9573318,0.019,0.976,0.0,0.005,2020-04-09T15:03:41Z,62214,How does alcohol make you drunk?
1245,110,4,5,276.4,342.9,0.8,103.17,25.71,94.2,73,375,86,113,kathryn_tempest_the_great_conspiracy_against_julius_caesar,https://hls.ted.com/project_masters/9237/manifest.m3u8,3,TED-Ed Original,The great conspiracy against Julius Caesar,2014-12-18,en,Kathryn Tempest,342,https://www.ted.com/talks/kathryn_tempest_the_great_conspiracy_against_julius_caesar,9523040,0.0,1.0,0.0,0.0,2024-06-07T17:18:41Z,24155,The great conspiracy against Julius Caesar
1265,145,3,4,285.7,371.3,0.8,187.48,52.18,182.1,75,414,151,217,arthur_benjamin_the_magic_of_fibonacci_numbers,https://hls.ted.com/project_masters/1476/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The magic of Fibonacci numbers,2013-06-12,en,Arthur Benjamin,371,https://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers,9542147,0.206,0.646,0.047,0.101,2013-11-08T16:01:01Z,1862,The magic of Fibonacci numbers
4878,30,4,4,1094.9,1113.6,1.0,202.88,63.77,189.8,71,423,161,233,pamela_meyer_how_to_spot_a_liar,https://hls.ted.com/project_masters/2303/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to spot a liar,2011-07-13,en,Pamela Meyer,1113,https://www.ted.com/talks/pamela_meyer_how_to_spot_a_liar,34203170,0.192,0.771,0.004,0.033,2011-10-13T14:34:53Z,1246,How to spot a liar
962,82,4,5,208.9,258.5,0.8,178.58,51.68,164.3,80,424,141,207,tien_nguyen_how_do_pregnancy_tests_work,https://hls.ted.com/project_masters/8892/manifest.m3u8,3,TED-Ed Original,How do pregnancy tests work?,2015-07-07,en,Tien Nguyen,258,https://www.ted.com/talks/tien_nguyen_how_do_pregnancy_tests_work,9503551,0.0,1.0,0.0,0.0,2024-09-10T22:59:51Z,24228,How do pregnancy tests work?
2497,310,3,4,618.0,856.8,0.7,152.64,44.51,141.7,67,421,123,170,david_steindl_rast_want_to_be_happy_be_grateful,https://hls.ted.com/project_masters/1877/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Want to be happy? Be grateful,2013-06-25,en,David Steindl-Rast,856,https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful,9494987,0.381,0.397,0.064,0.158,2013-11-27T15:59:04Z,1880,Want to be happy? Be grateful
925,48,3,4,231.2,271.7,0.9,115.53,38.58,104.0,76,398,93,129,iseult_gillespie_the_myth_of_prometheus,https://hls.ted.com/project_masters/8634/manifest.m3u8,3,TED-Ed Original,The myth of Prometheus,2017-11-14,en,Iseult Gillespie,271,https://www.ted.com/talks/iseult_gillespie_the_myth_of_prometheus,9327492,0.001,0.998,0.0,0.001,2023-07-18T20:09:20Z,24544,The myth of Prometheus
2069,308,3,5,450.3,701.5,0.6,112.96,34.66,102.6,70,400,91,124,john_doerr_why_the_secret_to_success_is_setting_the_right_goals,https://hls.ted.com/project_masters/3197/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Why the secret to success is setting the right goals,2018-04-10,en,John Doerr,701,https://www.ted.com/talks/john_doerr_why_the_secret_to_success_is_setting_the_right_goals,9334238,0.234,0.27,0.337,0.159,2018-06-11T14:57:44Z,17922,Why the secret to success is setting the right goals
785,46,4,4,175.5,201.9,0.9,210.44,46.89,211.7,70,371,182,241,alex_gendler_how_tsunamis_work,https://hls.ted.com/project_masters/4746/manifest.m3u8,3,TED-Ed Original,How tsunamis work,2014-04-24,en,Alex Gendler,201,https://www.ted.com/talks/alex_gendler_how_tsunamis_work,9306251,0.036,0.962,0.0,0.002,2019-02-12T22:42:25Z,24060,How tsunamis work
955,92,3,4,224.0,294.6,0.8,117.44,27.62,110.7,71,360,96,133,amy_adkins_the_myth_of_icarus_and_daedalus,https://hls.ted.com/project_masters/4840/manifest.m3u8,3,TED-Ed Original,The myth of Icarus and Daedalus,2017-03-13,en,Amy Adkins,294,https://www.ted.com/talks/amy_adkins_the_myth_of_icarus_and_daedalus,9281262,0.017,0.982,0.0,0.001,2019-04-05T20:02:15Z,24453,The myth of Icarus and Daedalus
